eventId,eventTitle,startDate,endDate,city,region,country,sponsors,about,eventFormat,isvirtual,url
70231,"2026 32nd International Conference on Mechatronics and Machine Vision in Practice (M2VIP)",2026-11-20,2026-11-22,"Nanjing","","China","Nanjing Section; Southeast University; Technische Universitat Darmstadt","Bioengineering; Components, Circuits, Devices and Systems; Computing and Processing; Engineering Profession; Power, Energy and Industry Applications; Robotics and Control Systems; Signal Processing and Analysis; Transportation",hybrid,Y,/conf/details?id=70231
70742,"2026 3rd International Symposium on AI and Cybersecurity (ISAICS)",2026-11-20,2026-11-22,"Rizhao","","China","Beijing Section; Qufu Normal University","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",inperson,N,/conf/details?id=70742
71055,"2026 IEEE 7th International Conference on Computer, Big Data, Artificial Intelligence (ICCBD+AI)",2026-11-20,2026-11-22,"Fuzhou","","China","China Council; Fuzhou University","Computing and Processing; Robotics and Control Systems",inperson,N,/conf/details?id=71055
71178,"2026 IEEE International Conference on Medical Artificial Intelligence (MedAI)",2026-11-20,2026-11-22,"Zhengzhou","","China","IEEE Computer Society","Bioengineering; Computing and Processing",hybrid,Y,/conf/details?id=71178
71903,"2026 2nd International Conference on Data Science and Intelligent Systems (DSIS)",2026-11-20,2026-11-22,"Hangzhou","","China","Nanjing Section; Zhejiang Sci-Tech University","Computing and Processing; Engineering Profession; General Topics for Engineers; Signal Processing and Analysis",hybrid,Y,/conf/details?id=71903
72414,"2026 6th International Conference on New Energy and Power Engineering (ICNEPE)",2026-11-20,2026-11-22,"Guangzhou","","China","Guangzhou Section; South China University of Technology","Components, Circuits, Devices and Systems; Power, Energy and Industry Applications",hybrid,Y,/conf/details?id=72414
72648,"2026 2nd International Conference on Frontiers Technology in Circuits and Systems (FTCS)",2026-11-20,2026-11-22,"Chongqing","","China","Beijing Section Chongqing CAS Chapter; Chongqing Section; Chongqing University","Bioengineering; Components, Circuits, Devices and Systems; Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72648
70917,"2026 International Conference on Low Carbon and Smart Energy (ICLCSE)",2026-11-20,2026-11-22,"Guangzhou","","China","IEEE Industry Applications Society; South China University of Technology","Power, Energy and Industry Applications",hybrid,Y,/conf/details?id=70917
71514,"2026 IEEE 8th International Conference on Robotics, Intelligent Control and Artificial Intelligence (RICAI)",2026-11-20,2026-11-22,"Shenzhen","","China","Guangzhou Section; Southern University of Science and Technology","Components, Circuits, Devices and Systems; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",inperson,N,/conf/details?id=71514
72398,"2026 3rd Asia Conference on Advances in Electrical and Power Engineering (ACEPE)",2026-11-20,2026-11-22,"Sanya","","China","Hainan Institute of Zhejiang University; IEEE Power & Energy Society; International Computing and Engineering Association","Power, Energy and Industry Applications",inperson,N,/conf/details?id=72398
71975,"2026 7th International Conference on Big Data, Artificial Intelligence and Internet of Things Engineering (ICBAIE)",2026-11-20,2026-11-22,"Xian City","","China","IEEE Systems, Man, and Cybernetics Society; Xian University of Technology","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=71975
72463,"2026 5th International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)",2026-11-20,2026-11-22,"Changsha","","China","Hunan University; IEEE Systems, Man, and Cybernetics Society","Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72463
72501,"2026 IEEE 9th International Conference on Electronic Information and Communication Technology (ICEICT)",2026-11-20,2026-11-23,"Foshan","","China","Foshan University; Harbin Section","Communication, Networking and Broadcast Technologies; Fields, Waves and Electromagnetics; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72501
72197,"2026 5th International Conference on Artificial Intelligence, Human-Computer Interaction and Robotics (AIHCIR)",2026-11-20,2026-11-22,"Urumqi","","China","China Council; Xinjiang University","Computing and Processing; General Topics for Engineers; Robotics and Control Systems",inperson,N,/conf/details?id=72197
72761,"2026 2nd International Symposium on AI-Driven Image Processing and Computer Vision Technology (AIPCVT)",2026-11-20,2026-11-22,"Suqian","","China","Nanjing Section; Suqian University","Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis; Transportation",hybrid,Y,/conf/details?id=72761
72841,"2026 2nd International Conference on Artificial Intelligence Security and Governance (ICAISG)",2026-11-20,2026-11-22,"Hangzhou","","China","Hangzhou Normal University; Nanjing Section","Communication, Networking and Broadcast Technologies; Computing and Processing",hybrid,Y,/conf/details?id=72841
72857,"2026 3rd International Conference on Intelligent Driving and Smart Transportation (IDST)",2026-11-20,2026-11-22,"Chengdu","","China","IEEE Vehicular Technology Society; Sichuan Technology and Business University","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis; Transportation",hybrid,Y,/conf/details?id=72857
72719,"2026 9th International Conference on Measurement Instrumentation and Electronics (ICMIE)",2026-11-20,2026-11-22,"Hangzhou","","China","Nanjing Section; Zhejiang University","Components, Circuits, Devices and Systems; Robotics and Control Systems",inperson,N,/conf/details?id=72719
68507,"2026 IEEE 11th International Symposium on Microwave, Antenna, Propagation and EMC Technologies for Wireless Communications (MAPE)",2026-11-21,2026-11-22,"Nanjing","","China","China Council; Chinese Society for Measurement","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Fields, Waves and Electromagnetics; Photonics and Electrooptics",inperson,N,/conf/details?id=68507
70346,"2026 First International Academic Conference on Technological Innovation and Industrial Empowerment of Industrial Internet of Intelligence (TIEII)",2026-11-25,2026-11-27,"Shijiazhuang","","China","College of Science and Technology Changchun; Hebei Provincial Association of International and Domestic Public Relations; IEEE Systems, Man, and Cybernetics Society; Jilin Society of Intelligent Science and Technology","Components, Circuits, Devices and Systems; Computing and Processing",hybrid,Y,/conf/details?id=70346
70869,"2026 IEEE 9th International Conference on Automation, Electronics and Electrical Engineering (AUTEEE)",2026-11-27,2026-11-29,"Shenyang","","China","Harbin Section; Tianjin University of Technology and Education","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=70869
72152,"2026 World Conference on Aeronautics and Aerospace Engineering (WAAE)",2026-11-27,2026-11-29,"Xi'an","","China","IEEE Aerospace and Electronic Systems Society; Northwestern Polytechnical University","Aerospace",hybrid,Y,/conf/details?id=72152
72165,"2026 IEEE International Conference on Recent Advances in Systems Science and Engineering (RASSE)",2026-11-27,2026-11-29,"Chengdu","","China","IEEE Systems Council","Aerospace; Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession",inperson,N,/conf/details?id=72165
72901,"2026 7th International Symposium on Computer Engineering and Intelligent Communications (ISCEIC)",2026-11-27,2026-11-29,"Chongqing","","China","Chongqing University of Posts and Telecommunications; IEEE Systems, Man, and Cybernetics Society","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72901
72872,"2026 7th International Conference on Smart Grid and Energy Engineering (SGEE)",2026-11-27,2026-11-29,"Changzhou","","China","Hohai University; Nanjing Section","Power, Energy and Industry Applications; Robotics and Control Systems",hybrid,Y,/conf/details?id=72872
71162,"2026 9th International Conference on Data Science and Information Technology (DSIT)",2026-11-27,2026-11-29,"Taicang","","China","International Society for Applied Computing ; Nanjing Section; Xi'an Jiaotong-Liverpool University","Computing and Processing; Engineering Profession; General Topics for Engineers",hybrid,Y,/conf/details?id=71162
71462,"2026 4th International Conference on Big Data and Data Mining (BDDM)",2026-11-27,2026-11-29,"Changsha","","China","Beijing Section; Central South University","Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis",inperson,N,/conf/details?id=71462
71977,"2026 International Conference on Automation, Electrical Control Systems and Equipment (AECSE)",2026-11-27,2026-11-29,"Huai'an","","China","Huai'an University; Nanjing Section","Components, Circuits, Devices and Systems; Power, Energy and Industry Applications; Robotics and Control Systems",hybrid,Y,/conf/details?id=71977
72123,"2026 6th International Conference on Robotics, Automation and Intelligent Control (ICRAIC)",2026-11-27,2026-11-29,"Xi'an","","China","Xi'an Jiaotong University; Xian Section","Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",inperson,N,/conf/details?id=72123
72702,"2026 3rd International Conference on Software System and Information Processing (ICSSIP)",2026-11-27,2026-11-29,"Lanzhou","","China","IEEE Systems, Man, and Cybernetics Society; Northwest Normal University","Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72702
71396,"2026 IEEE 26th International Conference on Bioinformatics and Bioengineering (BIBE)",2026-11-27,2026-11-29,"Shanghai","","China","IEEE Computer Society","Bioengineering; Components, Circuits, Devices and Systems; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis; Transportation",hybrid,Y,/conf/details?id=71396
72455,"2026 International Conference on Artificial Intelligence, Privacy Protection and Network Security (AIPNS)",2026-11-27,2026-11-29,"Guangzhou","","China","Guangzhou Section; Guangzhou University","Communication, Networking and Broadcast Technologies; Computing and Processing",inperson,N,/conf/details?id=72455
72206,"2026 International Conference on Power Conversion and Power Engineering (PCPE)",2026-11-27,2026-11-29,"Hangzhou","","China","Nanjing Section; Zhejiang University of Technology","Power, Energy and Industry Applications",hybrid,Y,/conf/details?id=72206
72438,"2026 International Conference on Medical Intelligence and Automation (MIA)",2026-11-27,2026-11-29,"Ningbo","","China","Chinese Association of Automation; IEEE Industrial Electronics Society; Ningbo University of Technology","Bioengineering; Robotics and Control Systems; Signal Processing and Analysis",inperson,N,/conf/details?id=72438
72934,"2026 4th International Conference on Signal Processing and Intelligent Computing (SPIC)",2026-11-27,2026-11-29,"Guangzhou","","China","Guangdong University of Technology; Guangzhou Section; Shenyang Ligong University","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72934
72916,"2026 6th International Symposium on Artificial Intelligence and Intelligent Manufacturing (AIIM)",2026-11-27,2026-11-29,"Guangzhou","","China","Guangzhou Section; Guangzhou University","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",inperson,N,/conf/details?id=72916
72786,"2026 5th International Conference on Energy Internet and Power Systems (ICEIPS)",2026-11-27,2026-11-29,"Wuxi","","China","IEEE Industry Applications Society; Nanjing Section; Wuxi University, China","Components, Circuits, Devices and Systems; Power, Energy and Industry Applications",hybrid,Y,/conf/details?id=72786
70088,"2026 10th International Conference on Smart Computing and Communications (ICSCC)",2026-11-28,2026-11-30,"Shanghai","","China","East China Normal University; IEEE Systems, Man, and Cybernetics Society","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing",hybrid,Y,/conf/details?id=70088
71248,"2026 IEEE International Conference on Computer Engineering, Digital Economy and Artificial Intelligence (CDEAI)",2026-11-28,2026-11-30,"Changchun","","China","Guangzhou Institute of Science and Technology; Harbin Section","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems",hybrid,Y,/conf/details?id=71248
71247,"2026 IEEE International Conference on Intelligent Rail Transportation (ICIRT)",2026-11-28,2026-11-29,"Changsha","","China","IEEE Intelligent Transportation Systems Society","Robotics and Control Systems; Transportation",inperson,N,/conf/details?id=71247
70556,"2026 IEEE 13th Joint International Information Technology and Artificial Intelligence Conference (ITAIC)",2026-12-04,2026-12-06,"Chongqing","","China","China Council; Chongqing Global Union Academy of Science and Technology","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems",hybrid,Y,/conf/details?id=70556
71272,"2026 IEEE International Conference on Blockchain Technology and Information Security (ICBCTIS)",2026-12-04,2026-12-06,"Zhengzhou","","China","China Council; Zhongyuan University of Technology","Communication, Networking and Broadcast Technologies; Computing and Processing",hybrid,Y,/conf/details?id=71272
72267,"2026 7th International Conference on Electrical, Electronic Information and Communication Engineering (EEICE)",2026-12-04,2026-12-06,"Xinxiang","","China","Henan Insitute of Technology; IEEE Systems, Man, and Cybernetics Society","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Photonics and Electrooptics; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72267
71395,"2026 International Conference on Artificial Intelligence and Health Informatics (AIHI)",2026-12-04,2026-12-06,"Changchun","","China","Changchun University of Science and Technology - CUST; IEEE Smart Cities Community","Bioengineering; Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=71395
71692,"2026 International Conference on Data Science and Edge Computing (ICDSEC)",2026-12-04,2026-12-06,"Ningbo","","China","Changsha Normal University; IEEE Computer Society; University of Nottingham Ningbo China","Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=71692
72521,"2026 International Conference on Advanced Intelligent Systems, Robotics and Automation (AISRA)",2026-12-04,2026-12-06,"Chengdu","","China","IEEE Systems, Man, and Cybernetics Society; Xihua University","Components, Circuits, Devices and Systems; Robotics and Control Systems",hybrid,Y,/conf/details?id=72521
72951,"2026 3rd International Conference on Image, Signal Processing and Communication Technology (ISPCT)",2026-12-04,2026-12-06,"Dongguan","","China","City University of Hong Kong- Dongguan; Guangzhou Section","Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis",inperson,N,/conf/details?id=72951
59911,"GLOBECOM 2026 - 2026 IEEE Global Communications Conference",2026-12-07,2026-12-11,"Macau","","China","IEEE Communications Society; Macau Section","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Engineering Profession; General Topics for Engineers; Power, Energy and Industry Applications; Signal Processing and Analysis",inperson,N,/conf/details?id=59911
69497,"2026 IEEE Globecom Workshops (GC Wkshps)",2026-12-07,2026-12-11,"Macau","","China","IEEE Communications Society","Communication, Networking and Broadcast Technologies; Computing and Processing; Fields, Waves and Electromagnetics; General Topics for Engineers; Signal Processing and Analysis; Transportation",inperson,N,/conf/details?id=69497
70871,"2026 IEEE International Conference on Computer Applications, Control and Electronics (ICCACE)",2026-12-11,2026-12-13,"Dalian","","China","Chongqing University of Science and Technology; Harbin Section","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems",hybrid,Y,/conf/details?id=70871
72347,"2026 3rd International Conference on Intelligent Communication, Sensing and Electromagnetics (ICSE)",2026-12-11,2026-12-13,"Shenzhen","","China","Guangzhou Section; Sun Yat-sen University","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Fields, Waves and Electromagnetics; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72347
72615,"2026 6th International Conference on Computer, Internet of Things and Control Engineering (CITCE)",2026-12-11,2026-12-13,"Suzhou","","China","IEEE Systems, Man, and Cybernetics Society; Xi'an Jiaotong-Liverpool University","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72615
72639,"2026 International Conference on Artificial Intelligence and Frontier Computing (AIFC)",2026-12-11,2026-12-13,"Guangzhou","","China","Guangzhou Computer Society; Guangzhou Section","Computing and Processing; Signal Processing and Analysis",inperson,N,/conf/details?id=72639
72478,"2026 Conference on Robotics, Intelligent Computing and Automation (RAIC)",2026-12-11,2026-12-13,"Yinchuan","","China","IEEE Systems, Man, and Cybernetics Society; North Minzu University","Computing and Processing; Robotics and Control Systems",hybrid,Y,/conf/details?id=72478
72625,"2026 International Conference on Machine Learning and Embodied Intelligence (ICMLEI)",2026-12-11,2026-12-13,"Nanjing","","China","Nanjing Section; Nanjing University of Aeronautics & Astronautics - NUAA","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems",hybrid,Y,/conf/details?id=72625
72867,"2026 International Conference on Data Science and Intelligent Decision (DSID)",2026-12-11,2026-12-13,"Qingdao","","China","IEEE Systems, Man, and Cybernetics Society; Qingdao University of Science & Technology - QUST","Components, Circuits, Devices and Systems; Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72867
72869,"2026 International Conference on Mechatronics, Automation and Intelligent Control (MAIC)",2026-12-11,2026-12-13,"Liuzhou","","China","Guangxi University of Science & Technology; IEEE Systems, Man, and Cybernetics Society","Components, Circuits, Devices and Systems; Computing and Processing; Robotics and Control Systems",hybrid,Y,/conf/details?id=72869
72884,"2026 International Conference on Artificial Intelligence, Business Intelligence and E-Commerce (AIBIEC)",2026-12-11,2026-12-13,"Jiaxing","","China","Nanjing Section; Zhejiang University of Finance and Economics","Communication, Networking and Broadcast Technologies; Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72884
72771,"2026 6th International Conference on Electrical Engineering and Control Science (IC2ECS)",2026-12-11,2026-12-13,"Urumqi","","China","IEEE Systems, Man, and Cybernetics Society; Xinjiang University","Components, Circuits, Devices and Systems; Computing and Processing; Power, Energy and Industry Applications; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72771
71767,"2026 8th International Conference on Intelligent Manufacturing and Automation Engineering (ICIMA)",2026-12-11,2026-12-13,"Dalian","","China","Dalian University of Technology; IEEE Systems, Man, and Cybernetics Society","Robotics and Control Systems",hybrid,Y,/conf/details?id=71767
71527,"2026 1st International Conference on AI Infrastructure and Interconnect Technologies (AI3T)",2026-12-13,2026-12-15,"Hefei","","China","IEEE Communications Society; University of Science & Technology of China - USTC","Communication, Networking and Broadcast Technologies; Computing and Processing",hybrid,Y,/conf/details?id=71527
71343,"2026 IEEE 19th International Symposium on Embedded Multicore/Many-core Systems-on-Chip (MCSoC)",2026-12-14,2026-12-17,"Shanghai","","China","Adaptive Systems Laboratory; IEEE Computer Society","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing",hybrid,Y,/conf/details?id=71343
71389,"2026 IEEE 5th International Conference on Automation, Robotics and Computer Engineering (ICARCE)",2026-12-16,2026-12-17,"Wuhan","","China","China Council; Hubei University of Chinese Medicine","Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Power, Energy and Industry Applications; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=71389
70439,"2026 IEEE International Conference on Robotics and Biomimetics (ROBIO)",2026-12-16,2026-12-20,"Tengchong","","China","IEEE Robotics and Automation Society; Shandong University; Southern University of Science and Technology","Aerospace; Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Engineering Profession; Robotics and Control Systems; Signal Processing and Analysis",inperson,N,/conf/details?id=70439
72622,"2026 6th International Conference on High Performance Computing, Big Data and Communication Engineering (ICHBC)",2026-12-18,2026-12-20,"Nanchang","","China","IEEE Systems, Man, and Cybernetics Society; Jiangxi Institute of Technology","Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72622
72466,"2026 IEEE International Conference on Progress in Informatics and Computing (PIC)",2026-12-18,2026-12-20,"Shanghai","","China","Beijing Section; Shanghai University of Finance and Economics","Computing and Processing; General Topics for Engineers; Robotics and Control Systems",hybrid,Y,/conf/details?id=72466
72216,"2026 6th International Conference on Signal Processing and Communication Technology (SPCT)",2026-12-18,2026-12-20,"Shenzhen","","China","Guangzhou Section; The Chinese University of Hong Kong, Shenzhen","Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis",inperson,N,/conf/details?id=72216
72733,"2026 8th Asia Symposium on Image Processing (ASIP)",2026-12-18,2026-12-20,"Wuxi","","China","Nanjing Section; Wuxi University, China","Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72733
72788,"2026 9th International Conference on Algorithms, Computing and Artificial Intelligence (ACAI)",2026-12-18,2026-12-20,"Hangzhou","","China","International Computing and Engineering Association; Nanjing Section; Nanjing University - NJU; Zhejiang University of Technology","Computing and Processing",hybrid,Y,/conf/details?id=72788
73118,"2026 7th International Symposium on New Energy and Electrical Technology (ISNEET)",2026-12-18,2026-12-20,"Weihai","","China","Harbin Institute of Technology (Weihai); IEEE Systems, Man, and Cybernetics Society","Power, Energy and Industry Applications",hybrid,Y,/conf/details?id=73118
72597,"2026 IEEE 4th International Conference on Computer, Vision and Intelligent Technology (ICCVIT)",2026-12-18,2026-12-20,"Beijing","","China","China Council; University of Science and Technology Beijing","Computing and Processing; Robotics and Control Systems",inperson,N,/conf/details?id=72597
72027,"2026 International Conference on Cognitive and Intelligent Technology (ICCIT)",2026-12-18,2026-12-20,"Nanjing","","China","Nanjing Section; Nanjing University of Information Science and Technology - NUIST","Communication, Networking and Broadcast Technologies; Computing and Processing",hybrid,Y,/conf/details?id=72027
72981,"2026 8th International Academic Exchange Conference on Science and Technology Innovation (IAECST)",2026-12-18,2026-12-20,"Guangzhou","","China","Guangzhou Section; South China University of Technology","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; Power, Energy and Industry Applications; Robotics and Control Systems; Signal Processing and Analysis; Transportation",inperson,N,/conf/details?id=72981
73122,"2026 International Conference on Computer Vision, Image Processing and Computational Photography (CVIP)",2026-12-18,2026-12-20,"Yinchuan","","China","IEEE Systems, Man, and Cybernetics Society","Computing and Processing; Signal Processing and Analysis",hybrid,Y,/conf/details?id=73122
70818,"2026 IEEE 13th International Conference on Cyber Security and Cloud Computing (CSCloud)",2026-12-19,2026-12-21,"Shanghai","","China","IEEE Computer Society","Communication, Networking and Broadcast Technologies; Computing and Processing",hybrid,Y,/conf/details?id=70818
70820,"2026 IEEE 12th International Conference on Edge Computing and Scalable Cloud (EdgeCom)",2026-12-19,2026-12-21,"Shanghai","","China","IEEE Computer Society","Communication, Networking and Broadcast Technologies; Computing and Processing",hybrid,Y,/conf/details?id=70820
70909,"2026 International Conference on Intelligent Information, Systems Science and Engineering (ISSE)",2026-12-25,2026-12-27,"Shanghai","","China","IEEE Systems, Man, and Cybernetics Society; International Computing and Engineering Association; Shanghai Jiaotong University - SJU","Communication, Networking and Broadcast Technologies; Computing and Processing; General Topics for Engineers",hybrid,Y,/conf/details?id=70909
72460,"2026 6th International Conference on Electronic Information Engineering and Computer Communication (EIECC)",2026-12-25,2026-12-27,"Guangzhou","","China","Guangzhou Section; South China University of Technology","Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis",inperson,N,/conf/details?id=72460
72106,"2026 9th International Conference on Machine Learning and Natural Language Processing (MLNLP)",2026-12-26,2026-12-28,"Xiamen","","China","IEEE Computational Intelligence Society; International Society for Applied Computing ; Jimei University","Computing and Processing; Engineering Profession; General Topics for Engineers; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72106
72662,"2027 IEEE PES International Meeting (PES IM)",2027-01-10,2027-01-13,"Beijing","","China","IEEE Power & Energy Society; North China Electric Power University - NCEPU; Tsinghua University","Components, Circuits, Devices and Systems; Engineering Profession; General Topics for Engineers; Power, Energy and Industry Applications; Signal Processing and Analysis; Transportation",inperson,N,/conf/details?id=72662
70702,"2027 Integrated Circuit Academic Annual Conference and International Conference on Electronic Materials and Devices (CEMD)",2027-01-15,2027-01-17,"Guangzhou","","China","Guangdong University of Technology; Guangzhou Section NANO Guangdong Chapter","Components, Circuits, Devices and Systems; Engineered Materials, Dielectrics and Plasmas; Photonics and Electrooptics; Signal Processing and Analysis",hybrid,Y,/conf/details?id=70702
72537,"2027 International Conference on Artificial Intelligence and Applied Intelligent Systems (AIAIS)",2027-01-22,2027-01-24,"Hong Kong","","China","City University of Hong Kong - CityU; Hong Kong Section","Computing and Processing; Robotics and Control Systems; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72537
72903,"2027 IEEE 4th International Conference on DC Technologies and Systems (DCTS)",2027-01-22,2027-01-24,"Chongqing","","China","Chongqing Section; Chongqing University","Computing and Processing; Engineering Profession; Power, Energy and Industry Applications",hybrid,Y,/conf/details?id=72903
71750,"2027 IEEE 2nd International Conference on Power, Electronics and Green Energy (ICPEGE)",2027-01-28,2027-01-30,"Shenyang","","China","Harbin Section; Jiangsu Ocean University","Components, Circuits, Devices and Systems; Power, Energy and Industry Applications",hybrid,Y,/conf/details?id=71750
72442,"2027 IEEE 7th International Conference on Power, Electronics and Computer Applications (ICPECA)",2027-01-29,2027-01-31,"Shenyang","","China","Harbin Section; Tianjin University of Technology and Education","Communication, Networking and Broadcast Technologies; Computing and Processing; Power, Energy and Industry Applications; Robotics and Control Systems",hybrid,Y,/conf/details?id=72442
72334,"2027 3rd International Conference on Power Electronics and Electric Drives (PEED)",2027-02-27,2027-02-28,"Nanjing","","China","IEEE Power & Energy Society; University of Electronic Science and Technology of China; University of Haute Alsace","Communication, Networking and Broadcast Technologies; Computing and Processing; Power, Energy and Industry Applications",hybrid,Y,/conf/details?id=72334
70667,"2027 IEEE 9th Advanced Information Technology, Electronic and Automation Control Conference (IAEAC)",2027-03-12,2027-03-14,"Chongqing","","China","China Council; Chongqing Global Union Academy of Science and Technology","Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession; Robotics and Control Systems",hybrid,Y,/conf/details?id=70667
70180,"2027 Asia Pacific Workshop on Data Science and Information Theory (APDIT)",2027-04-16,2027-04-19,"Shenzhen","","China","IEEE Information Theory Society; Tsinghua Shenzhen International Graduate School","Communication, Networking and Broadcast Technologies; Computing and Processing; Signal Processing and Analysis",inperson,N,/conf/details?id=70180
64894,"2027 IEEE International Instrumentation and Measurement Technology Conference (I2MTC)",2027-05-10,2027-05-14,"Chongqing","","China","IEEE Instrumentation and Measurement Society","Bioengineering; Engineering Profession; General Topics for Engineers; Signal Processing and Analysis",inperson,N,/conf/details?id=64894
69837,"2027 IEEE International Conference on Predictive Control of Electrical Drives and Power Electronics (PRECEDE)",2027-06-03,2027-06-06,"Beijing","","China","IEEE Power Electronics Society; North China Electric Power University - NCEPU; Tsinghua University","Power, Energy and Industry Applications; Robotics and Control Systems",inperson,N,/conf/details?id=69837
72177,"2027 IEEE 8th Advanced Information Management, Communicates, Electronic and Automation Control Conference (IMCEC)",2027-06-04,2027-06-06,"Chongqing","","China","China Council; Chongqing Global Union Academy of Science and Technology","Communication, Networking and Broadcast Technologies; Computing and Processing; Engineering Profession; Robotics and Control Systems",hybrid,Y,/conf/details?id=72177
71350,"2027 IEEE International Conference on Multimedia & Expo (ICME)",2027-07-13,2027-07-17,"Xiamen","","China","IEEE Circuits and Systems Society; IEEE Communications Society; IEEE Computer Society; IEEE Signal Processing Society","Signal Processing and Analysis",hybrid,Y,/conf/details?id=71350
72431,"2027 1st International Conference on Microwave and Microelectronics of Communications (ICMMC)",2027-08-14,2027-08-16,"Beijing","","China","Beijing Section; Beijing University of Posts and Telecommunications","Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Fields, Waves and Electromagnetics",inperson,N,/conf/details?id=72431
72918,"2027 IEEE 15th Region 10 Humanitarian Technology Conference (R10-HTC)",2027-09-21,2027-09-23,"Xi'an","","China","Xian Section","Bioengineering; Communication, Networking and Broadcast Technologies; Computing and Processing; Engineered Materials, Dielectrics and Plasmas; Engineering Profession; Geoscience; Nuclear Engineering; Power, Energy and Industry Applications; Signal Processing and Analysis",hybrid,Y,/conf/details?id=72918
71919,"IECON 2027 - 53rd Annual Conference of the IEEE Industrial Electronics Society",2027-10-14,2027-10-17,"Shanghai","","China","IEEE Industrial Electronics Society","Bioengineering; Communication, Networking and Broadcast Technologies; Components, Circuits, Devices and Systems; Computing and Processing; General Topics for Engineers; Power, Energy and Industry Applications; Robotics and Control Systems; Signal Processing and Analysis; Transportation",inperson,N,/conf/details?id=71919
64727,"ICC 2028 - IEEE International Conference on Communications",2028-05-28,2028-06-01,"Chengdu","","China","Chengdu Section; IEEE Communications Society","Communication, Networking and Broadcast Technologies",inperson,N,/conf/details?id=64727
